CAT,Caterpillar Inc. Common ,98.58,94.09,-4.77
FCX,Freeport-McMoRan Copper & Gold ,13.99,13.4351,-4.13
CHK,Chesapeake Energy Corporation C ,5.57,5.35,-4.11
NVDA,NVIDIA Corporation ,102.79,99.15,-3.67
FTR,Frontier Communications Corpora ,2.92,2.82,-3.55
CFG,Citizens Financial Group Inc.,39.59,38.27,-3.45
KR,Kroger Company (The) Common Sto ,32.06,30.995,-3.44
ENDP,Endo Health Solutions Inc. ,12.82,12.405,-3.35
VIAB, Viacom Inc. ,43.76,42.44,-3.11
MUR,Murphy Oil Corporation Common S ,29.31,28.43,-3.10
NOV,National Oilwell Varco Inc. Co ,41.74,40.505,-3.05
MTB,M&T Bank Corporation Common Sto ,172.21,167.12,-3.05
RF,Regions Financial Corporation C ,15.91,15.44,-3.04
VLO,Valero Energy Corporation Commo ,68.48,66.4671,-3.03
ALK,Alaska Air Group Inc. Common S ,100.24,97.3,-3.02
GPS,Gap Inc. (The) Common ,24.33,25.33,3.95
URBN,Urban Outfitters Inc. ,25.48,26.76,4.78
BBY,Best Buy Co. Inc. Common ,42.14,45.0353,6.43
MNST, Monster Beverage Corporation ,42.01,47.38,11.33
