BBY,Best Buy Co. Inc. Common ,44.13,42.44,-3.98
CME,CME Group Inc. ,121.46,125.36,3.11
MET,MetLife Inc. Common ,52.44,54.13,3.12
HBAN, Huntington Bancshares Incorpora ,14.14,14.61,3.22
RF,Regions Financial Corporation C ,15.27,15.79,3.29
MU,Micron Technology Inc. ,23.44,24.24,3.30
ZION,Zions Bancorporation ,44.9,46.49,3.42
CMA,Comerica Incorporated Common St ,71.28,73.94,3.60
URI,United Rentals Inc. Common Sto ,128.03,132.96,3.71
CFG,Citizens Financial Group Inc.,37.37,38.81,3.71
FITB, Fifth Third Bancorp ,27.44,28.505,3.74
ETFC,E*TRADE Financial Corporation ,34.51,36.14,4.51
SCHW,Charles Schwab Corporation (The ,40.41,42.32,4.51
WYNN,Wynn Resorts Limited ,96.15,101.28,5.07
MYL,Mylan Inc. ,41.85,45.17,7.35
LOW,Lowe's Companies Inc. Common S ,74.37,82.8325,10.22
