AKAM,Akamai Technologies Inc. ,71.12,62.61,-13.59
GILD,Gilead Sciences Inc. ,73.13,66.2543,-10.38
AIZ,Assurant Inc. Common ,97,90.19,-7.55
ICE, IntercontinentalExchange  Inc.  ,59.93,57.5,-4.23
JEC,Jacobs Engineering Group Inc. C ,58.8,56.6,-3.89
CFG,Citizens Financial Group Inc.,36.59,35.47,-3.16
ORLY,O'Reilly Automotive Inc. ,262.19,271.18,3.32
XRX,Xerox Corporation Common ,7.07,7.34,3.68
ALK,Alaska Air Group Inc. Common S ,94.1,97.89,3.87
CTSH,Cognizant Technology Solutions  ,53.79,56.18,4.25
ENDP,Endo Health Solutions Inc. ,12.01,12.555,4.34
MCHP,Microchip Technology Incorporat ,69.62,74.47,6.51
