HBI, Hanesbrands Inc. Common ,22.71,19.3075,-17.62
SRCL,Stericycle Inc. ,76.8,73.11,-5.05
FCX,Freeport-McMoRan Copper & Gold ,16.81,16.0682,-4.62
CMG,Chipotle Mexican Grill Inc. Co ,423.3,406.125,-4.23
PKI,PerkinElmer Inc. Common ,53.85,51.91,-3.74
AMZN,Amazon.com Inc. ,839.95,813.166,-3.29
PFG,Principal Financial Group Inc C ,57.51,59.315,3.04
PWR,Quanta Services Inc. Common St ,35.53,36.655,3.07
C,Citigroup Inc. Common ,55.98,57.775,3.11
TSS,Total System Services Inc. Com ,51,52.7,3.23
COP,ConocoPhillips Common ,48.69,50.37,3.34
SYF,Synchrony Financial Common Stoc,35.34,36.595,3.43
ZION,Zions Bancorporation ,41.77,43.27,3.47
NRG,NRG Energy Inc. Common ,16.71,17.33,3.58
IVZ,Invesco Plc New Common ,29.55,30.7,3.75
AMGN,Amgen Inc. ,159.58,165.82,3.76
GS,Goldman Sachs Group Inc. (The) ,230.41,240.525,4.21
CLX,Clorox Company (The) Common Sto ,120.24,125.63,4.29
M,Macy's Inc Common ,30.72,32.16,4.48
V,Visa Inc. ,82.3,86.3,4.63
MS,Morgan Stanley Common ,42.13,44.48,5.28
MTD,Mettler-Toledo International I ,433.64,459.46,5.62
