FFIV,F5 Networks Inc. ,147.13,141.24,-4.17
TGT,Target Corporation Common ,53.6,55.29,3.06
JWN,Nordstrom Inc. Common ,43.58,45.1,3.37
REGN,Regeneron Pharmaceuticals Inc. ,382.55,395.94,3.38
MUR,Murphy Oil Corporation Common S ,27.26,28.23,3.44
KSS,Kohl's Corporation Common ,38.45,39.85,3.51
NRG,NRG Energy Inc. Common ,18.11,18.77,3.52
MRO,Marathon Oil Corporation Common ,15.23,15.85,3.91
HES, Hess Corporation Common ,47.45,49.48,4.10
ENDP,Endo Health Solutions Inc. ,10.74,11.255,4.58
CHK,Chesapeake Energy Corporation C ,5.39,5.75,6.26
VRTX,Vertex Pharmaceuticals Incorpor ,89.67,110.41,18.78
