LB,L.B. Foster Company ,58.13,49.17,-18.22
NVDA,NVIDIA Corporation ,110.76,100.17,-10.57
CF,CF Industries Holdings Inc. Co ,33.22,31.24,-6.34
CHK,Chesapeake Energy Corporation C ,5.92,5.6,-5.71
URI,United Rentals Inc. Common Sto ,128.06,121.18,-5.68
APA,Apache Corporation Common ,54.91,52.19,-5.21
MOS,Mosaic Company (The) Common Sto ,33.13,31.561,-4.97
LKQ, LKQ Corporation ,33.05,31.505,-4.90
HRL, Hormel Foods Corporation Common ,37.3,35.575,-4.85
MLM,Martin Marietta Materials Inc. ,218.94,209.115,-4.70
URBN,Urban Outfitters Inc. ,27.73,26.54,-4.48
TRIP, TripAdvisor  Inc. ,45.55,43.75,-4.11
NUE,Nucor Corporation Common ,63.24,60.81,-4.00
FLS,Flowserve Corporation Common St ,48.65,47.05,-3.40
VMC,Vulcan Materials Company (Holdi ,120.14,116.63,-3.01
NOV,National Oilwell Varco Inc. Co ,38.86,40.1,3.09
ENDP,Endo Health Solutions Inc. ,12.89,13.68,5.77
RIG,Transocean Ltd (Switzerland) Co ,13.28,14.14,6.08
HPQ, Hewlett-Packard Company Common  ,16.2,17.675,8.35
FSLR,First Solar Inc. ,33.57,37.12,9.56
