SWN,Southwestern Energy Company Com ,8.35,7.72,-8.16
RRC,Range Resources Corporation Com ,28.94,27.53,-5.12
NWL,Newell Rubbermaid Inc. Common S ,46.99,48.46,3.03
DLTR,Dollar Tree Inc. ,77.57,80.06,3.11
FSLR,First Solar Inc. ,37.19,38.3985,3.15
STZ,Constellation Brands Inc. Comm ,153.6,158.83,3.29
URBN,Urban Outfitters Inc. ,26.3,27.22,3.38
GPS,Gap Inc. (The) Common ,23.97,24.87,3.62
KSS,Kohl's Corporation Common ,40.91,42.84,4.51
LB,L.B. Foster Company ,48.94,51.3501,4.69
JWN,Nordstrom Inc. Common ,43.94,46.12,4.73
INTU,Intuit Inc. ,120.7,127.4,5.26
FL,Footlocker Inc. ,68.58,75.01,8.57
