FCX,Freeport-McMoRan Copper & Gold ,12.81,12.095,-5.91
MS,Morgan Stanley Common ,42.46,40.57,-4.66
SEE,Sealed Air Corporation Common S ,44.67,42.99,-3.91
HBAN, Huntington Bancshares Incorpora ,13.11,12.64,-3.72
CMA,Comerica Incorporated Common St ,67.23,64.94,-3.53
ZION,Zions Bancorporation ,40.91,39.61,-3.28
RF,Regions Financial Corporation C ,14.23,13.78,-3.27
SCHW,Charles Schwab Corporation (The ,40.02,38.81,-3.12
URI,United Rentals Inc. Common Sto ,120.69,117.055,-3.11
UHS,Universal Health Services Inc. ,121.89,126.4,3.57
HCA, HCA Holdings  Inc. Common ,86.04,89.64,4.02
