SWN,Southwestern Energy Company Com ,8.35,7.585,-10.09
RRC,Range Resources Corporation Com ,28.94,27.57,-4.97
DLTR,Dollar Tree Inc. ,77.57,80.225,3.31
NWL,Newell Rubbermaid Inc. Common S ,46.99,48.63,3.37
STZ,Constellation Brands Inc. Comm ,153.6,158.98,3.38
GPS,Gap Inc. (The) Common ,23.97,24.83,3.46
LB,L.B. Foster Company ,48.94,51.31,4.62
KSS,Kohl's Corporation Common ,40.91,43.145,5.18
INTU,Intuit Inc. ,120.7,127.334,5.21
JWN,Nordstrom Inc. Common ,43.94,46.69,5.89
FL,Footlocker Inc. ,68.58,74.3,7.70
