LB,L.B. Foster Company ,58.13,49.065,-18.48
NVDA,NVIDIA Corporation ,110.76,100.416,-10.30
CF,CF Industries Holdings Inc. Co ,33.22,31.14,-6.68
URI,United Rentals Inc. Common Sto ,128.06,121.07,-5.77
HRL, Hormel Foods Corporation Common ,37.3,35.5,-5.07
MOS,Mosaic Company (The) Common Sto ,33.13,31.545,-5.02
LKQ, LKQ Corporation ,33.05,31.47,-5.02
MLM,Martin Marietta Materials Inc. ,218.94,208.75,-4.88
APA,Apache Corporation Common ,54.91,52.5348,-4.52
URBN,Urban Outfitters Inc. ,27.73,26.58,-4.33
NUE,Nucor Corporation Common ,63.24,60.85,-3.93
CHK,Chesapeake Energy Corporation C ,5.92,5.7,-3.86
TRIP, TripAdvisor  Inc. ,45.55,43.87,-3.83
VMC,Vulcan Materials Company (Holdi ,120.14,115.91,-3.65
FLS,Flowserve Corporation Common St ,48.65,46.995,-3.52
GWW, W.W. Grainger  Inc. Common Stoc ,257.43,249.28,-3.27
NOV,National Oilwell Varco Inc. Co ,38.86,40.08,3.04
EW,Edwards Lifesciences Corporatio ,92.21,96.25,4.20
ENDP,Endo Health Solutions Inc. ,12.89,13.5716,5.02
RIG,Transocean Ltd (Switzerland) Co ,13.28,14.25,6.81
HPQ, Hewlett-Packard Company Common  ,16.2,17.6017,7.96
FSLR,First Solar Inc. ,33.57,37.44,10.34
