KORS,Michael Kors Holdings Limited O ,41.28,35.44,-16.48
GM,General Motors Company Common S ,36.83,35.12,-4.87
FIS,Fidelity National Information S ,79.35,75.98,-4.44
FMC,FMC Corporation Common ,60.67,58.1998,-4.24
VMC,Vulcan Materials Company (Holdi ,128.08,122.87,-4.24
MSI, Motorola Solutions  Inc. Common ,81.73,78.65,-3.92
OMC,Omnicom Group Inc. Common ,87.39,84.62,-3.27
MAT,Mattel Inc. ,25.92,26.78,3.21
CAH,Cardinal Health Inc. Common St ,75.97,78.93,3.75
TSN,Tyson Foods Inc. Common ,63.13,66.06,4.44
EMR,Emerson Electric Company Common ,59.86,62.65,4.45
TDG,Transdigm Group Incorporated Tr ,230.94,242.81,4.89
CNC,Centene Corporation Common Stoc ,63.63,67.71,6.03
NOV,National Oilwell Varco Inc. Co ,37.46,40.07,6.51
