DNB,Dun & Bradstreet Corporation (T ,122.47,101.63,-20.51
COTY,Coty Inc. ,20.04,18.3675,-9.11
SEE,Sealed Air Corporation Common S ,50.22,47.105,-6.61
MCHP,Microchip Technology Incorporat ,73.8,70.975,-3.98
RRC,Range Resources Corporation Com ,32.89,33.91,3.01
RF,Regions Financial Corporation C ,14.49,14.945,3.04
IVZ,Invesco Plc New Common ,30.52,31.51,3.14
CMI,Cummins Inc. Common ,145.68,150.5,3.20
KSS,Kohl's Corporation Common ,40.84,42.23,3.29
EQT,EQT Corporation Common ,61.67,63.79,3.32
GT,Goodyear Tire & Rubber Company  ,32.13,33.25,3.37
NFX,Newfield Exploration Company Co ,39.56,40.94,3.37
CXO,Concho Resources Inc. Common St ,135.39,140.2,3.43
WFM, Whole Foods Market  Inc. ,29.3,30.35,3.46
HUM, Humana Inc. Common ,199.64,206.86,3.49
DG,Dollar General Corporation Comm ,75.07,77.81,3.52
DLTR,Dollar Tree Inc. ,76.66,79.51,3.58
K,Kellogg Company Common ,73.49,76.5134,3.95
NUE,Nucor Corporation Common ,58.28,60.81,4.16
VIAB, Viacom Inc. ,42.07,43.95,4.28
EFX,Equifax Inc. Common ,121.99,127.74,4.50
ROP,Roper Industries Inc. Common S ,193.01,202.255,4.57
UA,Under Armour Inc. Class A Comm ,18.3,19.275,5.06
PXD,Pioneer Natural Resources Compa ,181.68,191.44,5.10
ALLE,Allegion plc Ordinary Shares ,67.6,71.74,5.77
TDC,Teradata Corporation Common Sto ,30.17,32.77,7.93
