FFIV,F5 Networks Inc. ,147.13,141.105,-4.27
JWN,Nordstrom Inc. Common ,43.58,44.95,3.05
DVN,Devon Energy Corporation Common ,39.62,40.905,3.14
REGN,Regeneron Pharmaceuticals Inc. ,382.55,395.538,3.28
NRG,NRG Energy Inc. Common ,18.11,18.73,3.31
KSS,Kohl's Corporation Common ,38.45,39.83,3.46
MUR,Murphy Oil Corporation Common S ,27.26,28.31,3.71
RRC,Range Resources Corporation Com ,27.79,28.89,3.81
SWN,Southwestern Energy Company Com ,7.89,8.2239,4.06
MRO,Marathon Oil Corporation Common ,15.23,15.97,4.63
ENDP,Endo Health Solutions Inc. ,10.74,11.265,4.66
HES, Hess Corporation Common ,47.45,49.78,4.68
CHK,Chesapeake Energy Corporation C ,5.39,5.7873,6.87
VRTX,Vertex Pharmaceuticals Incorpor ,89.67,110.11,18.56
