FFIV,F5 Networks Inc. ,147.13,141.18,-4.21
TGT,Target Corporation Common ,53.6,55.27,3.02
OKE,ONEOK Inc. Common ,53.06,54.7748,3.13
SWN,Southwestern Energy Company Com ,7.89,8.165,3.37
RRC,Range Resources Corporation Com ,27.79,28.79,3.47
DVN,Devon Energy Corporation Common ,39.62,41.105,3.61
REGN,Regeneron Pharmaceuticals Inc. ,382.55,397.41,3.74
MUR,Murphy Oil Corporation Common S ,27.26,28.355,3.86
URBN,Urban Outfitters Inc. ,23.35,24.295,3.89
GPS,Gap Inc. (The) Common ,23.78,24.75,3.92
KSS,Kohl's Corporation Common ,38.45,40.03,3.95
NRG,NRG Energy Inc. Common ,18.11,18.89,4.13
HES, Hess Corporation Common ,47.45,49.5729,4.28
MRO,Marathon Oil Corporation Common ,15.23,15.915,4.30
JWN,Nordstrom Inc. Common ,43.58,45.62,4.47
ENDP,Endo Health Solutions Inc. ,10.74,11.52,6.77
CHK,Chesapeake Energy Corporation C ,5.39,5.9,8.64
VRTX,Vertex Pharmaceuticals Incorpor ,89.67,108.159,17.09
