ENDP,Endo Health Solutions Inc. ,13.65,12.94,-5.49
BBY,Best Buy Co. Inc. Common ,44.13,42.12,-4.77
ROST,Ross Stores Inc. ,68.58,66.36,-3.35
JWN,Nordstrom Inc. Common ,46.66,45.19,-3.25
LNC,Lincoln National Corporation Co ,70.16,72.33,3.00
BHI,Baker Hughes Incorporated Commo ,60.28,62.16,3.02
PXD,Pioneer Natural Resources Compa ,185.97,191.8,3.04
ICE, IntercontinentalExchange  Inc.  ,57.13,58.93,3.05
MPC, Marathon Petroleum Corporation  ,49.6,51.17,3.07
JPM,JP Morgan Chase & Co. Common St ,90.62,93.51,3.09
SWN,Southwestern Energy Company Com ,7.51,7.75,3.10
WFC,Wells Fargo & Company Common St ,57.88,59.735,3.11
KEY,KeyCorp Common ,18.77,19.372,3.11
LYB,LyondellBasell Industries NV Or ,91.24,94.2,3.14
HBAN, Huntington Bancshares Incorpora ,14.14,14.6,3.15
PCAR,PACCAR Inc. ,66.81,69,3.17
VMC,Vulcan Materials Company (Holdi ,120.61,124.59,3.19
FLS,Flowserve Corporation Common St ,46.45,48,3.23
ALK,Alaska Air Group Inc. Common S ,97.82,101.1,3.24
DAL,Delta Air Lines Inc. (New) Comm ,49.93,51.62,3.27
ZION,Zions Bancorporation ,44.9,46.45,3.34
MUR,Murphy Oil Corporation Common S ,28.29,29.27,3.35
ATVI,Activision Blizzard Inc ,45.13,46.7,3.36
MLM,Martin Marietta Materials Inc. ,215.95,223.53,3.39
CMA,Comerica Incorporated Common St ,71.28,73.9,3.55
URI,United Rentals Inc. Common Sto ,128.03,132.89,3.66
COG,Cabot Oil & Gas Corporation Com ,21.9,22.75,3.74
MET,MetLife Inc. Common ,52.44,54.5136,3.80
RF,Regions Financial Corporation C ,15.27,15.875,3.81
MU,Micron Technology Inc. ,23.44,24.475,4.23
CME,CME Group Inc. ,121.46,126.95,4.32
FITB, Fifth Third Bancorp ,27.44,28.79,4.69
SCHW,Charles Schwab Corporation (The ,40.41,42.5059,4.93
CFG,Citizens Financial Group Inc.,37.37,39.39,5.13
WYNN,Wynn Resorts Limited ,96.15,102.74,6.41
MYL,Mylan Inc. ,41.85,44.82,6.63
LOW,Lowe's Companies Inc. Common S ,74.37,81.22,8.43
