LB,L.B. Foster Company ,58.13,49.0599,-18.49
NVDA,NVIDIA Corporation ,110.76,100.81,-9.87
CHK,Chesapeake Energy Corporation C ,5.92,5.54,-6.86
URI,United Rentals Inc. Common Sto ,128.06,120.97,-5.86
APA,Apache Corporation Common ,54.91,51.92,-5.76
CF,CF Industries Holdings Inc. Co ,33.22,31.51,-5.43
HRL, Hormel Foods Corporation Common ,37.3,35.57,-4.86
LKQ, LKQ Corporation ,33.05,31.57,-4.69
URBN,Urban Outfitters Inc. ,27.73,26.53,-4.52
MLM,Martin Marietta Materials Inc. ,218.94,210.02,-4.25
TRIP, TripAdvisor  Inc. ,45.55,43.71,-4.21
NUE,Nucor Corporation Common ,63.24,60.72,-4.15
MOS,Mosaic Company (The) Common Sto ,33.13,31.9278,-3.77
RRC,Range Resources Corporation Com ,29.93,28.895,-3.58
VMC,Vulcan Materials Company (Holdi ,120.14,116.14,-3.44
FLS,Flowserve Corporation Common St ,48.65,47.0692,-3.36
NFX,Newfield Exploration Company Co ,39.07,37.83,-3.28
R,Ryder System Inc. Common ,76.77,74.41,-3.17
RIG,Transocean Ltd (Switzerland) Co ,13.28,13.9803,5.01
ENDP,Endo Health Solutions Inc. ,12.89,13.58,5.08
HPQ, Hewlett-Packard Company Common  ,16.2,17.68,8.37
FSLR,First Solar Inc. ,33.57,37.13,9.59
