FFIV,F5 Networks Inc. ,147.13,141.23,-4.18
JWN,Nordstrom Inc. Common ,43.58,44.94,3.03
DVN,Devon Energy Corporation Common ,39.62,40.89,3.11
KSS,Kohl's Corporation Common ,38.45,39.73,3.22
NRG,NRG Energy Inc. Common ,18.11,18.73,3.31
RRC,Range Resources Corporation Com ,27.79,28.81,3.54
REGN,Regeneron Pharmaceuticals Inc. ,382.55,396.81,3.59
MUR,Murphy Oil Corporation Common S ,27.26,28.38,3.95
SWN,Southwestern Energy Company Com ,7.89,8.215,3.96
MRO,Marathon Oil Corporation Common ,15.23,15.935,4.42
ENDP,Endo Health Solutions Inc. ,10.74,11.25,4.53
HES, Hess Corporation Common ,47.45,49.78,4.68
CHK,Chesapeake Energy Corporation C ,5.39,5.8,7.07
VRTX,Vertex Pharmaceuticals Incorpor ,89.67,109.99,18.47
