HBI, Hanesbrands Inc. Common ,22.71,19.265,-17.88
FCX,Freeport-McMoRan Copper & Gold ,16.81,16.05,-4.74
PKI,PerkinElmer Inc. Common ,53.85,51.68,-4.20
SRCL,Stericycle Inc. ,76.8,73.81,-4.05
AMZN,Amazon.com Inc. ,839.95,811.3,-3.53
CMG,Chipotle Mexican Grill Inc. Co ,423.3,410.09,-3.22
SCHW,Charles Schwab Corporation (The ,39.17,40.39,3.02
TIF,Tiffany & Co. Common ,78.18,80.62,3.03
TSS,Total System Services Inc. Com ,51,52.6,3.04
ZION,Zions Bancorporation ,41.77,43.115,3.12
SYF,Synchrony Financial Common Stoc,35.34,36.5547,3.32
AMGN,Amgen Inc. ,159.58,165.24,3.43
CLX,Clorox Company (The) Common Sto ,120.24,125.11,3.89
IVZ,Invesco Plc New Common ,29.55,30.79,4.03
GS,Goldman Sachs Group Inc. (The) ,230.41,240.286,4.11
V,Visa Inc. ,82.3,86.22,4.55
MS,Morgan Stanley Common ,42.13,44.19,4.66
MTD,Mettler-Toledo International I ,433.64,462.199,6.18
M,Macy's Inc Common ,30.72,33.275,7.68
