AKAM,Akamai Technologies Inc. ,71.12,63.0725,-12.76
GILD,Gilead Sciences Inc. ,73.13,66.2856,-10.33
AIZ,Assurant Inc. Common ,97,90.07,-7.69
ICE, IntercontinentalExchange  Inc.  ,59.93,57.475,-4.27
KORS,Michael Kors Holdings Limited O ,36.82,38.0517,3.24
PXD,Pioneer Natural Resources Compa ,174.95,181.235,3.47
CTSH,Cognizant Technology Solutions  ,53.79,55.8,3.60
ENDP,Endo Health Solutions Inc. ,12.01,12.515,4.04
ALK,Alaska Air Group Inc. Common S ,94.1,98.17,4.15
MCHP,Microchip Technology Incorporat ,69.62,75,7.17
