VAR,Varian Medical Systems Inc. Co ,88.8,77.265,-14.93
RRC,Range Resources Corporation Com ,35.71,33.53,-6.50
SWN,Southwestern Energy Company Com ,9.42,8.87,-6.20
AAL,American Airlines Group Inc. ,46.95,44.325,-5.92
CHK,Chesapeake Energy Corporation C ,6.92,6.57,-5.33
COG,Cabot Oil & Gas Corporation Com ,22.55,21.45,-5.13
UAL,United Continental Holdings ,74.42,70.94,-4.91
RIG,Transocean Ltd (Switzerland) Co ,14.9,14.2101,-4.85
HST, Host Hotels & Resorts  Inc. Com ,18.59,17.7899,-4.50
MUR,Murphy Oil Corporation Common S ,29.98,28.69,-4.50
MRO,Marathon Oil Corporation Common ,17.41,16.715,-4.16
NFX,Newfield Exploration Company Co ,41.78,40.18,-3.98
CXO,Concho Resources Inc. Common St ,144.04,138.54,-3.97
FTI,FMC Technologies Inc. Common S ,35.3,33.98,-3.88
GRMN,Garmin Ltd. ,49,47.2,-3.81
CTSH,Cognizant Technology Solutions  ,56.13,54.15,-3.66
CF,CF Industries Holdings Inc. Co ,36.51,35.2363,-3.61
AMAT,Applied Materials Inc. ,35.04,33.83,-3.58
DAL,Delta Air Lines Inc. (New) Comm ,49.7,48.0021,-3.54
COTY,Coty Inc. ,19.5,18.86,-3.39
NOV,National Oilwell Varco Inc. Co ,38.87,37.61,-3.35
NVDA,NVIDIA Corporation ,111.77,108.16,-3.34
DVN,Devon Energy Corporation Common ,46.64,45.14,-3.32
XEC,Cimarex Energy Co Common ,139.45,134.97,-3.32
EQT,EQT Corporation Common ,64.17,62.22,-3.13
NEE,NextEra Energy Inc. Common Sto ,22.93,122.62,81.30
