ENDP,Endo Health Solutions Inc. ,12.25,11.44,-7.08
KSS,Kohl's Corporation Common ,41.34,39.38,-4.98
FTR,Frontier Communications Corpora ,2.87,2.75,-4.36
NEM,Newmont Mining Corporation (Hol ,34.07,32.7899,-3.90
FSLR,First Solar Inc. ,34.61,33.32,-3.87
RIG,Transocean Ltd (Switzerland) Co ,13.53,13.03,-3.84
M,Macy's Inc Common ,31.77,30.6101,-3.79
AAL,American Airlines Group Inc. ,46.82,45.195,-3.60
UAL,United Continental Holdings ,75.59,73.19,-3.28
IP,International Paper Company Com ,54,52.375,-3.10
COG,Cabot Oil & Gas Corporation Com ,22.36,23.155,3.43
SWN,Southwestern Energy Company Com ,7.71,7.985,3.44
RRC,Range Resources Corporation Com ,27.34,28.595,4.39
