DNB,Dun & Bradstreet Corporation (T ,122.47,102.34,-19.67
SEE,Sealed Air Corporation Common S ,50.22,45.58,-10.18
COTY,Coty Inc. ,20.04,18.35,-9.21
MAS,Masco Corporation Common ,33.79,32.69,-3.36
PRU,Prudential Financial Inc. Comm ,105.22,108.546,3.06
NLSN, Nielsen Holdings N.V. Common St ,42.06,43.42,3.13
DLTR,Dollar Tree Inc. ,76.66,79.185,3.19
KSS,Kohl's Corporation Common ,40.84,42.2,3.22
DG,Dollar General Corporation Comm ,75.07,77.7,3.38
CMI,Cummins Inc. Common ,145.68,151.185,3.64
GT,Goodyear Tire & Rubber Company  ,32.13,33.375,3.73
K,Kellogg Company Common ,73.49,76.52,3.96
HUM, Humana Inc. Common ,199.64,207.898,3.97
EFX,Equifax Inc. Common ,121.99,127.15,4.06
UA,Under Armour Inc. Class A Comm ,18.3,19.17,4.54
ROP,Roper Industries Inc. Common S ,193.01,203.3,5.06
ALLE,Allegion plc Ordinary Shares ,67.6,71.27,5.15
PXD,Pioneer Natural Resources Compa ,181.68,191.96,5.36
TDC,Teradata Corporation Common Sto ,30.17,32.78,7.96
