UA,Under Armour Inc. Class A Comm ,25.09,19.5,-28.67
UPS,United Parcel Service Inc. Com ,117.03,109.38,-6.99
NUE,Nucor Corporation Common ,60.1,57.2733,-4.94
VLO,Valero Energy Corporation Commo ,68.23,65.11,-4.79
RRC,Range Resources Corporation Com ,33.34,31.92,-4.45
TSO,Tesoro Corporation Common ,83.41,80.38,-3.77
URI,United Rentals Inc. Common Sto ,128.77,124.378,-3.53
PNR,Pentair Inc. Common ,60.76,58.72,-3.47
TXN,Texas Instruments Incorporated ,77.9,75.3201,-3.43
MCHP,Microchip Technology Incorporat ,69.06,66.87,-3.28
HOG, Harley-Davidson  Inc. Common St ,57.92,56.17,-3.12
HRB, H&R Block  Inc. Common ,21.9,21.255,-3.03
SPG,Simon Property Group Inc. Comm ,177.74,183.415,3.09
NEM,Newmont Mining Corporation (Hol ,34.97,36.205,3.41
MNK,Mallinckrodt plc ,46.45,48.12,3.47
COH,Coach Inc. Common ,35.98,37.34,3.64
REGN,Regeneron Pharmaceuticals Inc. ,344.5,357.7,3.69
ABC,AmerisourceBergen Corporation ( ,83.62,87.05,3.94
DHR,Danaher Corporation Common Stoc ,80.36,83.929,4.25
GGP,General Growth Properties Inc. ,23.88,25.025,4.58
TMO,Thermo Fisher Scientific Inc Co ,143.29,151.68,5.53
NEE,NextEra Energy Inc. Common Sto ,23.12,123.529,81.28
