HBI, Hanesbrands Inc. Common ,22.71,19.294,-17.70
FCX,Freeport-McMoRan Copper & Gold ,16.81,16.07,-4.60
SRCL,Stericycle Inc. ,76.8,73.835,-4.02
CMG,Chipotle Mexican Grill Inc. Co ,423.3,407.35,-3.92
PKI,PerkinElmer Inc. Common ,53.85,51.95,-3.66
AMZN,Amazon.com Inc. ,839.95,812.392,-3.39
NRG,NRG Energy Inc. Common ,16.71,17.23,3.02
MRO,Marathon Oil Corporation Common ,16.68,17.2,3.02
TSS,Total System Services Inc. Com ,51,52.6,3.04
AMP,Ameriprise Financial Inc. Comm ,117.9,121.74,3.15
ZION,Zions Bancorporation ,41.77,43.145,3.19
SCHW,Charles Schwab Corporation (The ,39.17,40.47,3.21
COP,ConocoPhillips Common ,48.69,50.31,3.22
SYF,Synchrony Financial Common Stoc,35.34,36.59,3.42
AMGN,Amgen Inc. ,159.58,165.58,3.62
GS,Goldman Sachs Group Inc. (The) ,230.41,239.66,3.86
CLX,Clorox Company (The) Common Sto ,120.24,125.181,3.95
IVZ,Invesco Plc New Common ,29.55,30.85,4.21
V,Visa Inc. ,82.3,86.375,4.72
MS,Morgan Stanley Common ,42.13,44.325,4.95
MTD,Mettler-Toledo International I ,433.64,459.2,5.57
M,Macy's Inc Common ,30.72,32.9175,6.68
