KORS,Michael Kors Holdings Limited O ,41.28,35.22,-17.21
MSI, Motorola Solutions  Inc. Common ,81.73,78,-4.78
VMC,Vulcan Materials Company (Holdi ,128.08,122.5,-4.56
FMC,FMC Corporation Common ,60.67,58.04,-4.53
GM,General Motors Company Common S ,36.83,35.295,-4.35
FIS,Fidelity National Information S ,79.35,76.25,-4.07
MUR,Murphy Oil Corporation Common S ,29.09,28.24,-3.01
MLM,Martin Marietta Materials Inc. ,230.58,223.86,-3.00
CHD,Church & Dwight Company Inc. C ,45.45,46.985,3.27
CAH,Cardinal Health Inc. Common St ,75.97,78.63,3.38
TSN,Tyson Foods Inc. Common ,63.13,65.805,4.07
TDG,Transdigm Group Incorporated Tr ,230.94,241.7,4.45
EMR,Emerson Electric Company Common ,59.86,62.66,4.47
CNC,Centene Corporation Common Stoc ,63.63,67.9,6.29
NOV,National Oilwell Varco Inc. Co ,37.46,40.18,6.77
