PRGO,Perrigo Company ,84.68,75.165,-12.66
TGT,Target Corporation Common ,66.91,59.48,-12.49
FTR,Frontier Communications Corpora ,3.29,2.93,-12.29
SIG,Signet Jewelers Limited Common  ,72.88,66.85,-9.02
ETFC,E*TRADE Financial Corporation ,37.2,34.36,-8.27
DG,Dollar General Corporation Comm ,76.79,73.2,-4.90
SCHW,Charles Schwab Corporation (The ,41.73,40.0011,-4.32
SPLS,Staples Inc. ,9.31,9.01,-3.33
BBY,Best Buy Co. Inc. Common ,46.15,44.72,-3.20
URBN,Urban Outfitters Inc. ,26.79,25.97,-3.16
AYI,Acuity Brands Inc (Holding Comp ,219.84,213.31,-3.06
ADM,Archer-Daniels-Midland Company  ,45.37,47.18,3.84
AES,The AES Corporation Common Stoc ,11.14,11.585,3.84
ENDP,Endo Health Solutions Inc. ,13.29,14.05,5.41
PCLN,priceline.com Incorporated ,1632.01,1731.73,5.76
ALB,Albemarle Corporation Common St ,92.46,100.42,7.93
