VAR,Varian Medical Systems Inc. Co ,88.8,77.46,-14.64
RRC,Range Resources Corporation Com ,35.71,33.105,-7.87
MUR,Murphy Oil Corporation Common S ,29.98,28.18,-6.39
AAL,American Airlines Group Inc. ,46.95,44.14,-6.37
CHK,Chesapeake Energy Corporation C ,6.92,6.525,-6.05
RIG,Transocean Ltd (Switzerland) Co ,14.9,14.07,-5.90
SWN,Southwestern Energy Company Com ,9.42,8.91,-5.72
FTI,FMC Technologies Inc. Common S ,35.3,33.555,-5.20
MRO,Marathon Oil Corporation Common ,17.41,16.575,-5.04
COG,Cabot Oil & Gas Corporation Com ,22.55,21.525,-4.76
UAL,United Continental Holdings ,74.42,71.22,-4.49
CXO,Concho Resources Inc. Common St ,144.04,137.93,-4.43
DVN,Devon Energy Corporation Common ,46.64,44.67,-4.41
NFX,Newfield Exploration Company Co ,41.78,40.12,-4.14
COP,ConocoPhillips Common ,49.43,47.525,-4.01
DAL,Delta Air Lines Inc. (New) Comm ,49.7,47.86,-3.84
EQT,EQT Corporation Common ,64.17,61.825,-3.79
HAL, Halliburton Company Common Stoc ,58.21,56.12,-3.72
XEC,Cimarex Energy Co Common ,139.45,134.66,-3.56
NOV,National Oilwell Varco Inc. Co ,38.87,37.54,-3.54
COTY,Coty Inc. ,19.5,18.835,-3.53
CTSH,Cognizant Technology Solutions  ,56.13,54.24,-3.48
NBL,Noble Energy Inc. Common ,40.27,38.915,-3.48
HP, Helmerich & Payne  Inc. Common  ,72.68,70.24,-3.47
APA,Apache Corporation Common ,62.08,60.0926,-3.31
CF,CF Industries Holdings Inc. Co ,36.51,35.425,-3.06
VMC,Vulcan Materials Company (Holdi ,134.36,130.41,-3.03
NEE,NextEra Energy Inc. Common Sto ,22.93,122.25,81.24
