AKAM,Akamai Technologies Inc. ,71.12,63.6599,-11.72
GILD,Gilead Sciences Inc. ,73.13,65.9195,-10.94
AIZ,Assurant Inc. Common ,97,89.83,-7.98
CFG,Citizens Financial Group Inc.,36.59,35.3,-3.65
ICE, IntercontinentalExchange  Inc.  ,59.93,57.91,-3.49
JEC,Jacobs Engineering Group Inc. C ,58.8,56.8442,-3.44
SWN,Southwestern Energy Company Com ,9.19,8.895,-3.32
FIS,Fidelity National Information S ,77.3,79.82,3.16
ENDP,Endo Health Solutions Inc. ,12.01,12.42,3.30
ORLY,O'Reilly Automotive Inc. ,262.19,272.42,3.76
XRX,Xerox Corporation Common ,7.07,7.35,3.81
CTSH,Cognizant Technology Solutions  ,53.79,55.94,3.84
MCHP,Microchip Technology Incorporat ,69.62,74.69,6.79
