NEM,Newmont Mining Corporation (Hol ,33.91,32.84,-3.26
SCHW,Charles Schwab Corporation (The ,39.42,40.6399,3.00
PNR,Pentair Inc. Common ,61.06,62.97,3.03
LYB,LyondellBasell Industries NV Or ,88.62,91.52,3.17
MUR,Murphy Oil Corporation Common S ,26.25,27.11,3.17
AMG,Affiliated Managers Group Inc. ,159,164.31,3.23
NAVI,Navient Corporation ,14,14.485,3.35
NBL,Noble Energy Inc. Common ,32.85,33.99,3.35
CF,CF Industries Holdings Inc. Co ,29.24,30.28,3.43
R,Ryder System Inc. Common ,72.91,75.51,3.44
URI,United Rentals Inc. Common Sto ,119.56,123.994,3.58
CHK,Chesapeake Energy Corporation C ,5.16,5.37,3.91
RHT,Red Hat Inc. Common ,82.2,86.88,5.39
DRI,Darden Restaurants Inc. Common ,75.58,81.87,7.68
