HBI, Hanesbrands Inc. Common ,22.71,19.305,-17.64
FCX,Freeport-McMoRan Copper & Gold ,16.81,15.97,-5.26
CMG,Chipotle Mexican Grill Inc. Co ,423.3,407.05,-3.99
SRCL,Stericycle Inc. ,76.8,73.88,-3.95
PKI,PerkinElmer Inc. Common ,53.85,52.03,-3.50
AMZN,Amazon.com Inc. ,839.95,814.607,-3.11
COP,ConocoPhillips Common ,48.69,50.25,3.10
NRG,NRG Energy Inc. Common ,16.71,17.27,3.24
SYF,Synchrony Financial Common Stoc,35.34,36.58,3.39
AMGN,Amgen Inc. ,159.58,165.955,3.84
GS,Goldman Sachs Group Inc. (The) ,230.41,239.794,3.91
IVZ,Invesco Plc New Common ,29.55,30.76,3.93
CLX,Clorox Company (The) Common Sto ,120.24,125.52,4.21
V,Visa Inc. ,82.3,86.3399,4.68
MS,Morgan Stanley Common ,42.13,44.29,4.88
M,Macy's Inc Common ,30.72,32.575,5.69
MTD,Mettler-Toledo International I ,433.64,460.08,5.75
