TGT,Target Corporation Common ,66.91,58.63,-14.12
PRGO,Perrigo Company ,84.68,74.96,-12.97
FTR,Frontier Communications Corpora ,3.29,2.95,-11.53
SIG,Signet Jewelers Limited Common  ,72.88,65.75,-10.84
ETFC,E*TRADE Financial Corporation ,37.2,34.63,-7.42
DG,Dollar General Corporation Comm ,76.79,73.01,-5.18
MNK,Mallinckrodt plc ,54.6,52.29,-4.42
SCHW,Charles Schwab Corporation (The ,41.73,40.05,-4.19
BBY,Best Buy Co. Inc. Common ,46.15,44.46,-3.80
SPLS,Staples Inc. ,9.31,8.995,-3.50
KSS,Kohl's Corporation Common ,43.79,42.445,-3.17
BBBY,Bed Bath & Beyond Inc. ,41.9,40.66,-3.05
AES,The AES Corporation Common Stoc ,11.14,11.53,3.38
OKE,ONEOK Inc. Common ,53.35,55.25,3.44
PCLN,priceline.com Incorporated ,1632.01,1726.52,5.47
ALB,Albemarle Corporation Common St ,92.46,98.76,6.38
