BBY,Best Buy Co. Inc. Common ,44.13,41.8,-5.57
MS,Morgan Stanley Common ,45.67,47.085,3.01
MU,Micron Technology Inc. ,23.44,24.18,3.06
RF,Regions Financial Corporation C ,15.27,15.755,3.08
PCAR,PACCAR Inc. ,66.81,68.935,3.08
ZION,Zions Bancorporation ,44.9,46.42,3.27
CMA,Comerica Incorporated Common St ,71.28,73.7,3.28
JEC,Jacobs Engineering Group Inc. C ,56.41,58.37,3.36
FCX,Freeport-McMoRan Copper & Gold ,13.4,13.88,3.46
URI,United Rentals Inc. Common Sto ,128.03,132.65,3.48
CFG,Citizens Financial Group Inc.,37.37,38.9,3.93
SCHW,Charles Schwab Corporation (The ,40.41,42.09,3.99
ETFC,E*TRADE Financial Corporation ,34.51,36.04,4.25
WYNN,Wynn Resorts Limited ,96.15,100.67,4.49
DLTR,Dollar Tree Inc. ,76.68,81.25,5.62
MYL,Mylan Inc. ,41.85,45.11,7.23
LOW,Lowe's Companies Inc. Common S ,74.37,80.825,7.99
