CTXS,Citrix Systems Inc. ,91.19,70.55,-29.26
PBI,Pitney Bowes Inc. Common ,15.92,12.905,-23.36
ADP,Automatic Data Processing Inc. ,100.99,94.9,-6.42
D,Dominion Resources Inc. Common ,76.28,72.56,-5.13
UPS,United Parcel Service Inc. Com ,109.13,104.08,-4.85
AFL,AFLAC Incorporated Common ,69.99,66.98,-4.49
APA,Apache Corporation Common ,59.82,57.46,-4.11
JCI,Johnson Controls Inc. Common S ,43.98,42.455,-3.59
COG,Cabot Oil & Gas Corporation Com ,21.48,20.78,-3.37
PVH,PVH Corp. Common ,93.81,90.79,-3.33
APC,Anadarko Petroleum Corporation  ,69.53,67.37,-3.21
NVDA,NVIDIA Corporation ,109.18,113.382,3.71
AAPL,Apple Inc. ,121.35,129.3,6.15
AVY,Avery Dennison Corporation Comm ,73.02,78.25,6.68
