NEM,Newmont Mining Corporation (Hol ,33.91,32.87,-3.16
PNR,Pentair Inc. Common ,61.06,62.96,3.02
CF,CF Industries Holdings Inc. Co ,29.24,30.17,3.08
LYB,LyondellBasell Industries NV Or ,88.62,91.46,3.11
AMG,Affiliated Managers Group Inc. ,159,164.17,3.15
SYF,Synchrony Financial Common Stoc,32.74,33.81,3.16
CHK,Chesapeake Energy Corporation C ,5.16,5.33,3.19
SCHW,Charles Schwab Corporation (The ,39.42,40.75,3.26
NBL,Noble Energy Inc. Common ,32.85,34,3.38
FCX,Freeport-McMoRan Copper & Gold ,12.21,12.64,3.40
UAL,United Continental Holdings ,68.37,70.8,3.43
MUR,Murphy Oil Corporation Common S ,26.25,27.225,3.58
NAVI,Navient Corporation ,14,14.535,3.68
URI,United Rentals Inc. Common Sto ,119.56,124.179,3.72
RHT,Red Hat Inc. Common ,82.2,86.56,5.04
DRI,Darden Restaurants Inc. Common ,75.58,81.88,7.69
