VAR,Varian Medical Systems Inc. Co ,88.8,77.47,-14.63
RRC,Range Resources Corporation Com ,35.71,33.385,-6.96
CHK,Chesapeake Energy Corporation C ,6.92,6.4787,-6.81
FTI,FMC Technologies Inc. Common S ,35.3,33.285,-6.05
AAL,American Airlines Group Inc. ,46.95,44.3,-5.98
RIG,Transocean Ltd (Switzerland) Co ,14.9,14.06,-5.97
COG,Cabot Oil & Gas Corporation Com ,22.55,21.375,-5.50
MRO,Marathon Oil Corporation Common ,17.41,16.54,-5.26
MUR,Murphy Oil Corporation Common S ,29.98,28.5265,-5.10
SWN,Southwestern Energy Company Com ,9.42,8.99,-4.78
NFX,Newfield Exploration Company Co ,41.78,39.96,-4.55
UAL,United Continental Holdings ,74.42,71.19,-4.54
DAL,Delta Air Lines Inc. (New) Comm ,49.7,47.63,-4.35
CXO,Concho Resources Inc. Common St ,144.04,138.35,-4.11
EQT,EQT Corporation Common ,64.17,61.6525,-4.08
DVN,Devon Energy Corporation Common ,46.64,44.85,-3.99
CTSH,Cognizant Technology Solutions  ,56.13,53.99,-3.96
COTY,Coty Inc. ,19.5,18.771,-3.88
HAL, Halliburton Company Common Stoc ,58.21,56.08,-3.80
NOV,National Oilwell Varco Inc. Co ,38.87,37.53,-3.57
COP,ConocoPhillips Common ,49.43,47.745,-3.53
GRMN,Garmin Ltd. ,49,47.35,-3.48
HP, Helmerich & Payne  Inc. Common  ,72.68,70.25,-3.46
XEC,Cimarex Energy Co Common ,139.45,134.96,-3.33
HST, Host Hotels & Resorts  Inc. Com ,18.59,18.005,-3.25
GGP,General Growth Properties Inc. ,24.68,23.905,-3.24
VRTX,Vertex Pharmaceuticals Incorpor ,87.37,84.64,-3.23
CF,CF Industries Holdings Inc. Co ,36.51,35.37,-3.22
VMC,Vulcan Materials Company (Holdi ,134.36,130.245,-3.16
JEC,Jacobs Engineering Group Inc. C ,60.36,58.57,-3.06
AMG,Affiliated Managers Group Inc. ,144.45,149.741,3.53
NEE,NextEra Energy Inc. Common Sto ,22.93,122.21,81.24
