FLIR,FLIR Systems Inc. ,36.4,34.96,-4.12
APA,Apache Corporation Common ,57.18,54.975,-4.01
SCG,SCANA Corporation Common ,70.03,67.39,-3.92
MU,Micron Technology Inc. ,23.9,23.1,-3.46
HOLX, Hologic  Inc. ,40.02,38.69,-3.44
ALB,Albemarle Corporation Common St ,94.75,91.63,-3.41
NBL,Noble Energy Inc. Common ,38.46,37.245,-3.26
MCK,McKesson Corporation Common Sto ,140.49,144.96,3.08
BBY,Best Buy Co. Inc. Common ,43.97,45.39,3.13
COTY,Coty Inc. ,18.37,19.015,3.39
DNB,Dun & Bradstreet Corporation (T ,102.31,106.24,3.70
ENDP,Endo Health Solutions Inc. ,12.1,12.675,4.54
GM,General Motors Company Common S ,35.52,37.26,4.67
