AKAM,Akamai Technologies Inc. ,71.12,64.09,-10.97
GILD,Gilead Sciences Inc. ,73.13,66.33,-10.25
AIZ,Assurant Inc. Common ,97,90.34,-7.37
ICE, IntercontinentalExchange  Inc.  ,59.93,57.085,-4.98
JEC,Jacobs Engineering Group Inc. C ,58.8,56.7,-3.70
SWN,Southwestern Energy Company Com ,9.19,8.895,-3.32
CFG,Citizens Financial Group Inc.,36.59,35.49,-3.10
ENDP,Endo Health Solutions Inc. ,12.01,12.405,3.18
FIS,Fidelity National Information S ,77.3,79.99,3.36
AGN,Allergan Inc. Common ,232.61,240.94,3.46
PXD,Pioneer Natural Resources Compa ,174.95,181.33,3.52
JWN,Nordstrom Inc. Common ,42.78,44.35,3.54
HBI, Hanesbrands Inc. Common ,19.3,20.01,3.55
ORLY,O'Reilly Automotive Inc. ,262.19,272.49,3.78
XRX,Xerox Corporation Common ,7.07,7.36,3.94
KSS,Kohl's Corporation Common ,39.15,41.01,4.54
CTSH,Cognizant Technology Solutions  ,53.79,56.405,4.64
MCHP,Microchip Technology Incorporat ,69.62,73.86,5.74
