FFIV,F5 Networks Inc. ,147.13,141.55,-3.94
RRC,Range Resources Corporation Com ,27.79,28.715,3.22
TGT,Target Corporation Common ,53.6,55.39,3.23
MUR,Murphy Oil Corporation Common S ,27.26,28.19,3.30
REGN,Regeneron Pharmaceuticals Inc. ,382.55,395.96,3.39
NRG,NRG Energy Inc. Common ,18.11,18.75,3.41
JWN,Nordstrom Inc. Common ,43.58,45.18,3.54
KSS,Kohl's Corporation Common ,38.45,39.8801,3.59
HES, Hess Corporation Common ,47.45,49.53,4.20
MRO,Marathon Oil Corporation Common ,15.23,15.901,4.22
ENDP,Endo Health Solutions Inc. ,10.74,11.275,4.75
CHK,Chesapeake Energy Corporation C ,5.39,5.75,6.26
VRTX,Vertex Pharmaceuticals Incorpor ,89.67,110.53,18.87
