CPB,Campbell Soup Company Common St ,62.55,58.42,-7.07
FLS,Flowserve Corporation Common St ,50.81,48.8,-4.12
UNH,UnitedHealth Group Incorporated ,163.65,157.225,-4.09
SJM,J.M. Smucker Company (The) New  ,137.84,132.79,-3.80
SCG,SCANA Corporation Common ,67.32,65.17,-3.30
GIS,General Mills Inc. Common Stoc ,61.54,59.6,-3.26
AKAM,Akamai Technologies Inc. ,64.24,62.2908,-3.13
XRAY,DENTSPLY International Inc. ,60.74,62.69,3.11
CL,Colgate-Palmolive Company Commo ,69,71.395,3.35
TIF,Tiffany & Co. Common ,83.01,86,3.48
SWKS,Skyworks Solutions Inc. ,92.43,95.86,3.58
KMB,Kimberly-Clark Corporation Comm ,126.62,131.47,3.69
VFC,V.F. Corporation Common ,50.37,52.5,4.06
DVA,DaVita Inc. Common ,64.66,67.51,4.22
MS,Morgan Stanley Common ,25.66,46.015,44.24
