VAR,Varian Medical Systems Inc. Co ,88.8,77.47,-14.63
RRC,Range Resources Corporation Com ,35.71,33.24,-7.43
SWN,Southwestern Energy Company Com ,9.42,8.8861,-6.01
AAL,American Airlines Group Inc. ,46.95,44.32,-5.93
CHK,Chesapeake Energy Corporation C ,6.92,6.542,-5.78
COG,Cabot Oil & Gas Corporation Com ,22.55,21.44,-5.18
UAL,United Continental Holdings ,74.42,70.775,-5.15
RIG,Transocean Ltd (Switzerland) Co ,14.9,14.1761,-5.11
MUR,Murphy Oil Corporation Common S ,29.98,28.6,-4.83
MRO,Marathon Oil Corporation Common ,17.41,16.655,-4.53
NFX,Newfield Exploration Company Co ,41.78,40.035,-4.36
CXO,Concho Resources Inc. Common St ,144.04,138.35,-4.11
FTI,FMC Technologies Inc. Common S ,35.3,33.91,-4.10
HST, Host Hotels & Resorts  Inc. Com ,18.59,17.88,-3.97
DVN,Devon Energy Corporation Common ,46.64,44.96,-3.74
CTSH,Cognizant Technology Solutions  ,56.13,54.125,-3.70
XEC,Cimarex Energy Co Common ,139.45,134.665,-3.55
NOV,National Oilwell Varco Inc. Co ,38.87,37.5383,-3.55
DAL,Delta Air Lines Inc. (New) Comm ,49.7,48.0018,-3.54
COTY,Coty Inc. ,19.5,18.866,-3.36
AMAT,Applied Materials Inc. ,35.04,33.945,-3.23
CF,CF Industries Holdings Inc. Co ,36.51,35.37,-3.22
APA,Apache Corporation Common ,62.08,60.15,-3.21
GRMN,Garmin Ltd. ,49,47.49,-3.18
EQT,EQT Corporation Common ,64.17,62.23,-3.12
NEE,NextEra Energy Inc. Common Sto ,22.93,122.46,81.28
