AIG,American International Group I ,66.89,60.74,-10.13
CF,CF Industries Holdings Inc. Co ,36.32,34.71,-4.64
DVN,Devon Energy Corporation Common ,45.94,44.29,-3.73
PG,Procter & Gamble Company (The)  ,87.86,90.58,3.00
LUV,Southwest Airlines Company Comm ,55.31,57.1756,3.26
MYL,Mylan Inc. ,40.75,42.2,3.44
ADI,Analog Devices Inc. ,77.84,80.88,3.76
NRG,NRG Energy Inc. Common ,16.79,17.61,4.66
WYN,Wyndham Worldwide Corp Common   ,81.8,86.01,4.89
FLIR,FLIR Systems Inc. ,34.15,36.42,6.23
ENDP,Endo Health Solutions Inc. ,12.65,13.57,6.78
MS,Morgan Stanley Common ,25.59,46.6099,45.10
