LH,Laboratory Corporation of Ameri ,137.69,129.6,-6.24
NWL,Newell Rubbermaid Inc. Common S ,46.89,44.21,-6.06
MRO,Marathon Oil Corporation Common ,17.23,16.52,-4.30
XYL, Xylem Inc. Common ,49.25,47.245,-4.24
FTI,FMC Technologies Inc. Common S ,33.41,32.05,-4.24
TSN,Tyson Foods Inc. Common ,65.39,63.18,-3.50
DVN,Devon Energy Corporation Common ,46.79,45.2901,-3.31
RIG,Transocean Ltd (Switzerland) Co ,13.97,13.525,-3.29
APA,Apache Corporation Common ,59.64,57.8341,-3.12
SIG,Signet Jewelers Limited Common  ,76.3,74.005,-3.10
IP,International Paper Company Com ,53.01,51.46,-3.01
COG,Cabot Oil & Gas Corporation Com ,21.43,23.69,9.54
HAS, Hasbro  Inc. ,82.63,94.429,12.50
