VAR,Varian Medical Systems Inc. Co ,88.8,77.1468,-15.11
RRC,Range Resources Corporation Com ,35.71,33.45,-6.76
AAL,American Airlines Group Inc. ,46.95,44.2399,-6.13
SWN,Southwestern Energy Company Com ,9.42,8.9,-5.84
CHK,Chesapeake Energy Corporation C ,6.92,6.5582,-5.52
UAL,United Continental Holdings ,74.42,70.79,-5.13
RIG,Transocean Ltd (Switzerland) Co ,14.9,14.18,-5.08
COG,Cabot Oil & Gas Corporation Com ,22.55,21.47,-5.03
MUR,Murphy Oil Corporation Common S ,29.98,28.65,-4.64
HST, Host Hotels & Resorts  Inc. Com ,18.59,17.795,-4.47
MRO,Marathon Oil Corporation Common ,17.41,16.725,-4.10
FTI,FMC Technologies Inc. Common S ,35.3,33.93,-4.04
NFX,Newfield Exploration Company Co ,41.78,40.23,-3.85
DAL,Delta Air Lines Inc. (New) Comm ,49.7,47.87,-3.82
CF,CF Industries Holdings Inc. Co ,36.51,35.17,-3.81
CXO,Concho Resources Inc. Common St ,144.04,138.81,-3.77
GRMN,Garmin Ltd. ,49,47.23,-3.75
DVN,Devon Energy Corporation Common ,46.64,44.99,-3.67
CTSH,Cognizant Technology Solutions  ,56.13,54.15,-3.66
COTY,Coty Inc. ,19.5,18.86,-3.39
XEC,Cimarex Energy Co Common ,139.45,134.89,-3.38
AMAT,Applied Materials Inc. ,35.04,33.905,-3.35
NOV,National Oilwell Varco Inc. Co ,38.87,37.6379,-3.27
ENDP,Endo Health Solutions Inc. ,11.78,11.41,-3.24
VRTX,Vertex Pharmaceuticals Incorpor ,87.37,84.82,-3.01
NEE,NextEra Energy Inc. Common Sto ,22.93,122.675,81.31
