BBY,Best Buy Co. Inc. Common ,44.13,41.85,-5.45
ENDP,Endo Health Solutions Inc. ,13.65,13.0099,-4.92
JWN,Nordstrom Inc. Common ,46.66,44.838,-4.06
URBN,Urban Outfitters Inc. ,26.03,25.13,-3.58
ROST,Ross Stores Inc. ,68.58,66.29,-3.45
GPS,Gap Inc. (The) Common ,24.82,24.02,-3.33
CTL,CenturyLink Inc. Common ,24.26,23.51,-3.19
PCAR,PACCAR Inc. ,66.81,68.89,3.02
CHK,Chesapeake Energy Corporation C ,5.45,5.62,3.02
JPM,JP Morgan Chase & Co. Common St ,90.62,93.45,3.03
BAC,Bank of America Corporation Com ,24.68,25.455,3.04
LYB,LyondellBasell Industries NV Or ,91.24,94.12,3.06
FLS,Flowserve Corporation Common St ,46.45,47.93,3.09
WFC,Wells Fargo & Company Common St ,57.88,59.725,3.09
SWN,Southwestern Energy Company Com ,7.51,7.75,3.10
MRO,Marathon Oil Corporation Common ,16,16.515,3.12
KEY,KeyCorp Common ,18.77,19.38,3.15
HBAN, Huntington Bancshares Incorpora ,14.14,14.605,3.18
ICE, IntercontinentalExchange  Inc.  ,57.13,59.04,3.24
DAL,Delta Air Lines Inc. (New) Comm ,49.93,51.61,3.26
VMC,Vulcan Materials Company (Holdi ,120.61,124.688,3.27
ZION,Zions Bancorporation ,44.9,46.425,3.28
COG,Cabot Oil & Gas Corporation Com ,21.9,22.645,3.29
PXD,Pioneer Natural Resources Compa ,185.97,192.32,3.30
MLM,Martin Marietta Materials Inc. ,215.95,223.47,3.37
MPC, Marathon Petroleum Corporation  ,49.6,51.34,3.39
MUR,Murphy Oil Corporation Common S ,28.29,29.3,3.45
ALK,Alaska Air Group Inc. Common S ,97.82,101.32,3.45
URI,United Rentals Inc. Common Sto ,128.03,132.74,3.55
ETFC,E*TRADE Financial Corporation ,34.51,35.8,3.60
CMA,Comerica Incorporated Common St ,71.28,73.945,3.60
MET,MetLife Inc. Common ,52.44,54.445,3.68
RF,Regions Financial Corporation C ,15.27,15.875,3.81
MU,Micron Technology Inc. ,23.44,24.495,4.31
FITB, Fifth Third Bancorp ,27.44,28.76,4.59
CME,CME Group Inc. ,121.46,127.44,4.69
CFG,Citizens Financial Group Inc.,37.37,39.285,4.87
SCHW,Charles Schwab Corporation (The ,40.41,42.5011,4.92
WYNN,Wynn Resorts Limited ,96.15,102.73,6.41
MYL,Mylan Inc. ,41.85,44.75,6.48
LOW,Lowe's Companies Inc. Common S ,74.37,81.17,8.38
