FLIR,FLIR Systems Inc. ,36.4,33.96,-7.18
SCG,SCANA Corporation Common ,70.03,66.86,-4.74
MU,Micron Technology Inc. ,23.9,22.995,-3.94
ALB,Albemarle Corporation Common St ,94.75,91.28,-3.80
APA,Apache Corporation Common ,57.18,55.255,-3.48
WDC,Western Digital Corporation ,78.47,76.12,-3.09
MCK,McKesson Corporation Common Sto ,140.49,144.92,3.06
BMY,Bristol-Myers Squibb Company Co ,52.03,53.81,3.31
CERN,Cerner Corporation ,52.52,54.32,3.31
NFX,Newfield Exploration Company Co ,42,43.64,3.76
TAP,Molson Coors Brewing Company Cl ,96.21,100.05,3.84
UA,Under Armour Inc. Class A Comm ,18.65,19.417,3.95
COTY,Coty Inc. ,18.37,19.19,4.27
GM,General Motors Company Common S ,35.52,37.185,4.48
ENDP,Endo Health Solutions Inc. ,12.1,12.745,5.06
