FCX,Freeport-McMoRan Copper & Gold ,13.99,13.305,-5.15
CAT,Caterpillar Inc. Common ,98.58,94.26,-4.58
KR,Kroger Company (The) Common Sto ,32.06,30.685,-4.48
ENDP,Endo Health Solutions Inc. ,12.82,12.3,-4.23
CFG,Citizens Financial Group Inc.,39.59,38.07,-3.99
ALK,Alaska Air Group Inc. Common S ,100.24,96.43,-3.95
VIAB, Viacom Inc. ,43.76,42.1,-3.94
MUR,Murphy Oil Corporation Common S ,29.31,28.2,-3.94
CHK,Chesapeake Energy Corporation C ,5.57,5.36,-3.92
FTR,Frontier Communications Corpora ,2.92,2.81,-3.91
NVDA,NVIDIA Corporation ,102.79,99.05,-3.78
RF,Regions Financial Corporation C ,15.91,15.34,-3.72
NOV,National Oilwell Varco Inc. Co ,41.74,40.3,-3.57
FITB, Fifth Third Bancorp ,28.75,27.76,-3.57
COTY,Coty Inc. ,19.37,18.73,-3.42
PBI,Pitney Bowes Inc. Common ,13.8,13.35,-3.37
ETFC,E*TRADE Financial Corporation ,36.2,35.029,-3.34
URI,United Rentals Inc. Common Sto ,133.36,129.08,-3.32
TSO,Tesoro Corporation Common ,85.99,83.25,-3.29
VLO,Valero Energy Corporation Commo ,68.48,66.31,-3.27
ZION,Zions Bancorporation ,46.53,45.09,-3.19
MTB,M&T Bank Corporation Common Sto ,172.21,167.03,-3.10
GPS,Gap Inc. (The) Common ,24.33,25.14,3.22
URBN,Urban Outfitters Inc. ,25.48,26.925,5.37
BBY,Best Buy Co. Inc. Common ,42.14,44.86,6.06
MNST, Monster Beverage Corporation ,42.01,47.44,11.45
