AIG,American International Group I ,66.89,60.7965,-10.02
CF,CF Industries Holdings Inc. Co ,36.32,34.575,-5.05
DVN,Devon Energy Corporation Common ,45.94,44.4247,-3.41
GILD,Gilead Sciences Inc. ,67.55,69.665,3.04
PG,Procter & Gamble Company (The)  ,87.86,90.7422,3.18
ADI,Analog Devices Inc. ,77.84,80.7,3.54
LUV,Southwest Airlines Company Comm ,55.31,57.45,3.72
MYL,Mylan Inc. ,40.75,42.33,3.73
NRG,NRG Energy Inc. Common ,16.79,17.52,4.17
WYN,Wyndham Worldwide Corp Common   ,81.8,85.505,4.33
FLIR,FLIR Systems Inc. ,34.15,36.64,6.80
ENDP,Endo Health Solutions Inc. ,12.65,13.6746,7.49
MS,Morgan Stanley Common ,25.59,46.53,45.00
