RL,Ralph Lauren Corporation Common ,87.37,78.04,-11.96
EW,Edwards Lifesciences Corporatio ,98.02,89.43,-9.61
ETFC,E*TRADE Financial Corporation ,37.58,34.89,-7.71
BIIB,Biogen Idec Inc. ,281.69,262.05,-7.49
R,Ryder System Inc. Common ,77.84,73.16,-6.40
SNA,Snap-On Incorporated Common Sto ,180.3,169.92,-6.11
MET,MetLife Inc. Common ,54.32,51.7799,-4.91
IP,International Paper Company Com ,56.5,54.2,-4.24
CVS,CVS Caremark Corporation Common ,77.97,74.8721,-4.14
DLPH, Delphi Automotive plc Ordinary  ,71,73.25,3.07
AVB,AvalonBay Communities Inc. Com ,169.61,175.07,3.12
XL,XL Group plc ,37.93,39.155,3.13
MAA,Mid-America Apartment Communiti ,93.78,96.84,3.16
COST,Costco Wholesale Corporation ,161.86,167.64,3.45
SWN,Southwestern Energy Company Com ,8.88,9.21,3.58
ENDP,Endo Health Solutions Inc. ,12.34,12.8099,3.67
PH,Parker-Hannifin Corporation Com ,145.45,151,3.68
TSCO,Tractor Supply Company ,72.37,75.16,3.71
EQT,EQT Corporation Common ,60.78,63.59,4.42
BSX,Boston Scientific Corporation C ,23.96,25.19,4.88
M,Macy's Inc Common ,29.21,30.77,5.07
CTXS,Citrix Systems Inc. ,71.24,75.5,5.64
AMP,Ameriprise Financial Inc. Comm ,113.08,120.53,6.18
MJN,Mead Johnson Nutrition Company  ,69.5,84.75,17.99
