LB,L.B. Foster Company ,58.13,48.7,-19.36
NVDA,NVIDIA Corporation ,110.76,100.42,-10.30
HRL, Hormel Foods Corporation Common ,37.3,34.66,-7.62
CHK,Chesapeake Energy Corporation C ,5.92,5.5301,-7.05
APA,Apache Corporation Common ,54.91,51.82,-5.96
RRC,Range Resources Corporation Com ,29.93,28.28,-5.83
CF,CF Industries Holdings Inc. Co ,33.22,31.45,-5.63
MLM,Martin Marietta Materials Inc. ,218.94,207.39,-5.57
URI,United Rentals Inc. Common Sto ,128.06,121.62,-5.30
URBN,Urban Outfitters Inc. ,27.73,26.395,-5.06
LKQ, LKQ Corporation ,33.05,31.47,-5.02
BSX,Boston Scientific Corporation C ,25.16,24.165,-4.12
VMC,Vulcan Materials Company (Holdi ,120.14,115.6,-3.93
R,Ryder System Inc. Common ,76.77,74.07,-3.65
MOS,Mosaic Company (The) Common Sto ,33.13,31.9958,-3.54
NFX,Newfield Exploration Company Co ,39.07,37.74,-3.52
NUE,Nucor Corporation Common ,63.24,61.15,-3.42
SWN,Southwestern Energy Company Com ,8.57,8.3,-3.25
CAT,Caterpillar Inc. Common ,98.2,95.17,-3.18
FL,Footlocker Inc. ,71.02,68.83,-3.18
REGN,Regeneron Pharmaceuticals Inc. ,370.22,358.91,-3.15
GWW, W.W. Grainger  Inc. Common Stoc ,257.43,249.69,-3.10
FLS,Flowserve Corporation Common St ,48.65,47.1947,-3.08
RIG,Transocean Ltd (Switzerland) Co ,13.28,13.9165,4.57
ENDP,Endo Health Solutions Inc. ,12.89,13.59,5.15
HPQ, Hewlett-Packard Company Common  ,16.2,17.6,7.95
FSLR,First Solar Inc. ,33.57,37.1699,9.68
