LB,L.B. Foster Company ,58.13,48.92,-18.83
NVDA,NVIDIA Corporation ,110.76,101.57,-9.05
HRL, Hormel Foods Corporation Common ,37.3,35.24,-5.85
CHK,Chesapeake Energy Corporation C ,5.92,5.62,-5.34
LKQ, LKQ Corporation ,33.05,31.42,-5.19
APA,Apache Corporation Common ,54.91,52.22,-5.15
URI,United Rentals Inc. Common Sto ,128.06,122.04,-4.93
CF,CF Industries Holdings Inc. Co ,33.22,31.68,-4.86
URBN,Urban Outfitters Inc. ,27.73,26.51,-4.60
MLM,Martin Marietta Materials Inc. ,218.94,210.32,-4.10
TRIP, TripAdvisor  Inc. ,45.55,43.89,-3.78
BSX,Boston Scientific Corporation C ,25.16,24.29,-3.58
NUE,Nucor Corporation Common ,63.24,61.15,-3.42
MOS,Mosaic Company (The) Common Sto ,33.13,32.09,-3.24
RRC,Range Resources Corporation Com ,29.93,28.995,-3.22
NFX,Newfield Exploration Company Co ,39.07,37.93,-3.01
ENDP,Endo Health Solutions Inc. ,12.89,13.42,3.95
RIG,Transocean Ltd (Switzerland) Co ,13.28,13.96,4.87
HPQ, Hewlett-Packard Company Common  ,16.2,17.625,8.09
FSLR,First Solar Inc. ,33.57,36.85,8.90
