PRGO,Perrigo Company ,84.68,72.69,-16.49
TGT,Target Corporation Common ,66.91,58.7678,-13.85
FTR,Frontier Communications Corpora ,3.29,2.9234,-12.54
SIG,Signet Jewelers Limited Common  ,72.88,65.792,-10.77
ETFC,E*TRADE Financial Corporation ,37.2,33.97,-9.51
DG,Dollar General Corporation Comm ,76.79,73.36,-4.68
SCHW,Charles Schwab Corporation (The ,41.73,39.985,-4.36
BBY,Best Buy Co. Inc. Common ,46.15,44.42,-3.89
MNK,Mallinckrodt plc ,54.6,52.59,-3.82
URBN,Urban Outfitters Inc. ,26.79,25.89,-3.48
AYI,Acuity Brands Inc (Holding Comp ,219.84,212.47,-3.47
DLTR,Dollar Tree Inc. ,79.56,76.9,-3.46
FSLR,First Solar Inc. ,37.83,36.57,-3.45
SPLS,Staples Inc. ,9.31,9,-3.44
NVDA,NVIDIA Corporation ,104.41,101.086,-3.29
UA,Under Armour Inc. Class A Comm ,19.28,18.67,-3.27
BBBY,Bed Bath & Beyond Inc. ,41.9,40.64,-3.10
OKE,ONEOK Inc. Common ,53.35,55.27,3.47
ADM,Archer-Daniels-Midland Company  ,45.37,47.185,3.85
ENDP,Endo Health Solutions Inc. ,13.29,13.9569,4.78
PCLN,priceline.com Incorporated ,1632.01,1729.97,5.66
ALB,Albemarle Corporation Common St ,92.46,101.435,8.85
