NEM,Newmont Mining Corporation (Hol ,33.91,32.73,-3.61
CMG,Chipotle Mexican Grill Inc. Co ,414.96,427.86,3.02
FCX,Freeport-McMoRan Copper & Gold ,12.21,12.595,3.06
HES, Hess Corporation Common ,45.79,47.238,3.07
IVZ,Invesco Plc New Common ,30,30.9553,3.09
PNR,Pentair Inc. Common ,61.06,63.02,3.11
AMP,Ameriprise Financial Inc. Comm ,125.28,129.395,3.18
CF,CF Industries Holdings Inc. Co ,29.24,30.21,3.21
R,Ryder System Inc. Common ,72.91,75.33,3.21
LYB,LyondellBasell Industries NV Or ,88.62,91.57,3.22
SYF,Synchrony Financial Common Stoc,32.74,33.85,3.28
AMG,Affiliated Managers Group Inc. ,159,164.445,3.31
SCHW,Charles Schwab Corporation (The ,39.42,40.81,3.41
UAL,United Continental Holdings ,68.37,70.79,3.42
NBL,Noble Energy Inc. Common ,32.85,34.06,3.55
MUR,Murphy Oil Corporation Common S ,26.25,27.23,3.60
NAVI,Navient Corporation ,14,14.5516,3.79
CHK,Chesapeake Energy Corporation C ,5.16,5.3636,3.80
URI,United Rentals Inc. Common Sto ,119.56,124.34,3.84
RHT,Red Hat Inc. Common ,82.2,86.49,4.96
DRI,Darden Restaurants Inc. Common ,75.58,81.98,7.81
