TRIP, TripAdvisor  Inc. ,52.7,47.45,-11.06
RRC,Range Resources Corporation Com ,33,31.14,-5.97
COTY,Coty Inc. ,19.77,18.735,-5.52
MDLZ, Mondelez International  Inc. ,45.37,43.385,-4.58
JWN,Nordstrom Inc. Common ,46.12,44.285,-4.14
SWN,Southwestern Energy Company Com ,9.03,8.6852,-3.97
ZTS,Zoetis Inc. ,55.15,53.22,-3.63
COG,Cabot Oil & Gas Corporation Com ,23.89,23.08,-3.51
WMB,Williams Companies Inc. (The)  ,28.99,28.03,-3.42
CHK,Chesapeake Energy Corporation C ,6.32,6.125,-3.18
KSS,Kohl's Corporation Common ,42.85,41.55,-3.13
M,Macy's Inc Common ,32.74,31.76,-3.09
REGN,Regeneron Pharmaceuticals Inc. ,384,372.55,-3.07
TSCO,Tractor Supply Company ,72.73,70.61,-3.00
IFF, Internationa Flavors & Fragranc ,119.16,123.53,3.54
NTAP,NetApp Inc. ,38.93,40.51,3.90
SRCL,Stericycle Inc. ,77.39,82.58,6.28
MS,Morgan Stanley Common ,25.61,45.9,44.20
