KSS,Kohl's Corporation Common ,41.34,39.14,-5.62
FTR,Frontier Communications Corpora ,2.87,2.7198,-5.52
AAL,American Airlines Group Inc. ,46.82,44.44,-5.36
ENDP,Endo Health Solutions Inc. ,12.25,11.6365,-5.27
UAL,United Continental Holdings ,75.59,71.946,-5.06
RIG,Transocean Ltd (Switzerland) Co ,13.53,12.89,-4.97
M,Macy's Inc Common ,31.77,30.395,-4.52
FSLR,First Solar Inc. ,34.61,33.23,-4.15
DAL,Delta Air Lines Inc. (New) Comm ,50.13,48.28,-3.83
FCX,Freeport-McMoRan Copper & Gold ,13.2,12.72,-3.77
JWN,Nordstrom Inc. Common ,46.35,44.7775,-3.51
IP,International Paper Company Com ,54,52.2,-3.45
NEM,Newmont Mining Corporation (Hol ,34.07,32.95,-3.40
NAVI,Navient Corporation ,14.905,14.42,-3.36
ALK,Alaska Air Group Inc. Common S ,98.94,95.91,-3.16
ALB,Albemarle Corporation Common St ,104.77,101.65,-3.07
TSN,Tyson Foods Inc. Common ,63.6,61.74,-3.01
RRC,Range Resources Corporation Com ,27.34,28.58,4.34
