CTXS,Citrix Systems Inc. ,91.19,70.42,-29.49
PBI,Pitney Bowes Inc. Common ,15.92,12.91,-23.32
ADP,Automatic Data Processing Inc. ,100.99,94.76,-6.57
D,Dominion Resources Inc. Common ,76.28,72.53,-5.17
UPS,United Parcel Service Inc. Com ,109.13,104.28,-4.65
AFL,AFLAC Incorporated Common ,69.99,66.99,-4.48
APA,Apache Corporation Common ,59.82,57.442,-4.14
JCI,Johnson Controls Inc. Common S ,43.98,42.47,-3.56
PVH,PVH Corp. Common ,93.81,90.7,-3.43
APC,Anadarko Petroleum Corporation  ,69.53,67.28,-3.34
COG,Cabot Oil & Gas Corporation Com ,21.48,20.82,-3.17
NVDA,NVIDIA Corporation ,109.18,113.139,3.50
AAPL,Apple Inc. ,121.35,129.255,6.12
AVY,Avery Dennison Corporation Comm ,73.02,78.05,6.44
