FCX,Freeport-McMoRan Copper & Gold ,12.81,12.25,-4.57
MS,Morgan Stanley Common ,42.46,40.62,-4.53
SCHW,Charles Schwab Corporation (The ,40.02,38.44,-4.11
CFG,Citizens Financial Group Inc.,34.51,33.16,-4.07
CMA,Comerica Incorporated Common St ,67.23,64.68,-3.94
ZION,Zions Bancorporation ,40.91,39.36,-3.94
HBAN, Huntington Bancshares Incorpora ,13.11,12.64,-3.72
URI,United Rentals Inc. Common Sto ,120.69,116.4,-3.69
KEY,KeyCorp Common ,17.24,16.655,-3.51
RF,Regions Financial Corporation C ,14.23,13.76,-3.42
STI,SunTrust Banks Inc. Common Sto ,54.81,53,-3.42
BAC,Bank of America Corporation Com ,23.12,22.385,-3.28
BBT,BB&T Corporation Common ,44.41,43.1,-3.04
UHS,Universal Health Services Inc. ,121.89,126.17,3.39
HCA, HCA Holdings  Inc. Common ,86.04,89.305,3.66
