RL,Ralph Lauren Corporation Common ,87.37,77.6325,-12.54
EW,Edwards Lifesciences Corporatio ,98.02,88.708,-10.50
BIIB,Biogen Idec Inc. ,281.69,264.265,-6.59
SNA,Snap-On Incorporated Common Sto ,180.3,169.74,-6.22
ETFC,E*TRADE Financial Corporation ,37.58,35.51,-5.83
R,Ryder System Inc. Common ,77.84,73.86,-5.39
CVS,CVS Caremark Corporation Common ,77.97,74.34,-4.88
MET,MetLife Inc. Common ,54.32,51.895,-4.67
CF,CF Industries Holdings Inc. Co ,36.63,35.43,-3.39
ALL,Allstate Corporation (The) Comm ,75.24,77.61,3.05
CTXS,Citrix Systems Inc. ,71.24,73.66,3.29
ENDP,Endo Health Solutions Inc. ,12.34,12.8,3.59
PH,Parker-Hannifin Corporation Com ,145.45,150.96,3.65
EL,Estee Lauder Companies Inc. (T ,79.92,83.005,3.72
XL,XL Group plc ,37.93,39.4,3.73
DLPH, Delphi Automotive plc Ordinary  ,71,73.8182,3.82
COST,Costco Wholesale Corporation ,161.86,168.58,3.99
M,Macy's Inc Common ,29.21,30.45,4.07
TSCO,Tractor Supply Company ,72.37,75.805,4.53
BSX,Boston Scientific Corporation C ,23.96,25.145,4.71
AMP,Ameriprise Financial Inc. Comm ,113.08,121.97,7.29
MJN,Mead Johnson Nutrition Company  ,69.5,85.38,18.60
