AKAM,Akamai Technologies Inc. ,71.12,62.67,-13.48
GILD,Gilead Sciences Inc. ,73.13,66.2,-10.47
AIZ,Assurant Inc. Common ,97,90.35,-7.36
ICE, IntercontinentalExchange  Inc.  ,59.93,57.41,-4.39
JEC,Jacobs Engineering Group Inc. C ,58.8,56.86,-3.41
CFG,Citizens Financial Group Inc.,36.59,35.495,-3.08
ORLY,O'Reilly Automotive Inc. ,262.19,270.4,3.04
ALK,Alaska Air Group Inc. Common S ,94.1,97.72,3.70
XRX,Xerox Corporation Common ,7.07,7.35,3.81
CTSH,Cognizant Technology Solutions  ,53.79,55.991,3.93
ENDP,Endo Health Solutions Inc. ,12.01,12.535,4.19
MCHP,Microchip Technology Incorporat ,69.62,74.53,6.59
