FLIR,FLIR Systems Inc. ,36.4,34.99,-4.03
APA,Apache Corporation Common ,57.18,54.99,-3.98
SCG,SCANA Corporation Common ,70.03,67.45,-3.83
HOLX, Hologic  Inc. ,40.02,38.56,-3.79
ALB,Albemarle Corporation Common St ,94.75,91.53,-3.52
MU,Micron Technology Inc. ,23.9,23.107,-3.43
NBL,Noble Energy Inc. Common ,38.46,37.2475,-3.26
BMY,Bristol-Myers Squibb Company Co ,52.03,53.65,3.02
BBY,Best Buy Co. Inc. Common ,43.97,45.37,3.09
COTY,Coty Inc. ,18.37,18.98,3.21
DNB,Dun & Bradstreet Corporation (T ,102.31,105.825,3.32
MCK,McKesson Corporation Common Sto ,140.49,145.39,3.37
ENDP,Endo Health Solutions Inc. ,12.1,12.635,4.23
GM,General Motors Company Common S ,35.52,37.245,4.63
