CPB,Campbell Soup Company Common St ,62.55,58.445,-7.02
FLS,Flowserve Corporation Common St ,50.81,48.5101,-4.74
UNH,UnitedHealth Group Incorporated ,163.65,156.98,-4.25
GIS,General Mills Inc. Common Stoc ,61.54,59.37,-3.66
AKAM,Akamai Technologies Inc. ,64.24,62.14,-3.38
TIF,Tiffany & Co. Common ,83.01,86.17,3.67
DVA,DaVita Inc. Common ,64.66,67.18,3.75
SWKS,Skyworks Solutions Inc. ,92.43,96.08,3.80
CL,Colgate-Palmolive Company Commo ,69,71.82,3.93
MNK,Mallinckrodt plc ,52.5,54.71,4.04
VFC,V.F. Corporation Common ,50.37,52.5754,4.19
KMB,Kimberly-Clark Corporation Comm ,126.62,132.18,4.21
MS,Morgan Stanley Common ,25.66,46.115,44.36
