TRIP, TripAdvisor  Inc. ,52.7,47.9,-10.02
RRC,Range Resources Corporation Com ,33,31.46,-4.90
COTY,Coty Inc. ,19.77,18.86,-4.83
JWN,Nordstrom Inc. Common ,46.12,44.3,-4.11
MDLZ, Mondelez International  Inc. ,45.37,43.75,-3.70
ZTS,Zoetis Inc. ,55.15,53.42,-3.24
KSS,Kohl's Corporation Common ,42.85,41.58,-3.05
REGN,Regeneron Pharmaceuticals Inc. ,384,372.67,-3.04
IFF, Internationa Flavors & Fragranc ,119.16,123.91,3.83
NTAP,NetApp Inc. ,38.93,40.55,4.00
SRCL,Stericycle Inc. ,77.39,83.995,7.86
MS,Morgan Stanley Common ,25.61,46.075,44.42
