FFIV,F5 Networks Inc. ,147.13,141.15,-4.24
CMG,Chipotle Mexican Grill Inc. Co ,426.23,439.7,3.06
KSS,Kohl's Corporation Common ,38.45,39.69,3.12
RRC,Range Resources Corporation Com ,27.79,28.7,3.17
SWN,Southwestern Energy Company Com ,7.89,8.165,3.37
JWN,Nordstrom Inc. Common ,43.58,45.11,3.39
MUR,Murphy Oil Corporation Common S ,27.26,28.28,3.61
NRG,NRG Energy Inc. Common ,18.11,18.86,3.98
REGN,Regeneron Pharmaceuticals Inc. ,382.55,398.956,4.11
MRO,Marathon Oil Corporation Common ,15.23,15.89,4.15
HES, Hess Corporation Common ,47.45,49.6,4.33
ENDP,Endo Health Solutions Inc. ,10.74,11.324,5.16
CHK,Chesapeake Energy Corporation C ,5.39,5.78,6.75
VRTX,Vertex Pharmaceuticals Incorpor ,89.67,110.03,18.50
