CPB,Campbell Soup Company Common St ,62.55,58.47,-6.98
SJM,J.M. Smucker Company (The) New  ,137.84,132.585,-3.96
GIS,General Mills Inc. Common Stoc ,61.54,59.26,-3.85
UNH,UnitedHealth Group Incorporated ,163.65,157.65,-3.81
FLS,Flowserve Corporation Common St ,50.81,48.995,-3.70
TIF,Tiffany & Co. Common ,83.01,85.58,3.00
XRAY,DENTSPLY International Inc. ,60.74,62.75,3.20
VFC,V.F. Corporation Common ,50.37,52.2665,3.63
SWKS,Skyworks Solutions Inc. ,92.43,95.995,3.71
CL,Colgate-Palmolive Company Commo ,69,71.73,3.81
KMB,Kimberly-Clark Corporation Comm ,126.62,131.83,3.95
DVA,DaVita Inc. Common ,64.66,67.5,4.21
MS,Morgan Stanley Common ,25.66,46.06,44.29
