HBI, Hanesbrands Inc. Common ,22.71,19.09,-18.96
FCX,Freeport-McMoRan Copper & Gold ,16.81,15.8399,-6.12
CMG,Chipotle Mexican Grill Inc. Co ,423.3,403.66,-4.87
SRCL,Stericycle Inc. ,76.8,73.77,-4.11
AMZN,Amazon.com Inc. ,839.95,808.07,-3.95
AN,AutoNation Inc. Common ,51.77,49.82,-3.91
PKI,PerkinElmer Inc. Common ,53.85,52.12,-3.32
KEY,KeyCorp Common ,17.84,18.405,3.07
MRO,Marathon Oil Corporation Common ,16.68,17.21,3.08
PWR,Quanta Services Inc. Common St ,35.53,36.66,3.08
C,Citigroup Inc. Common ,55.98,57.77,3.10
PFG,Principal Financial Group Inc C ,57.51,59.35,3.10
SYF,Synchrony Financial Common Stoc,35.34,36.525,3.24
COP,ConocoPhillips Common ,48.69,50.415,3.42
ZION,Zions Bancorporation ,41.77,43.325,3.59
TSS,Total System Services Inc. Com ,51,52.905,3.60
CLX,Clorox Company (The) Common Sto ,120.24,125.38,4.10
GS,Goldman Sachs Group Inc. (The) ,230.41,240.55,4.22
IVZ,Invesco Plc New Common ,29.55,30.87,4.28
AMGN,Amgen Inc. ,159.58,167.04,4.47
V,Visa Inc. ,82.3,86.365,4.71
MS,Morgan Stanley Common ,42.13,44.565,5.46
M,Macy's Inc Common ,30.72,32.69,6.03
MTD,Mettler-Toledo International I ,433.64,462.312,6.20
